ｅＭＡＸＩＳ Ｓｌｉｍ バランス（８資産均等型）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2024/9/5,16205,16205,,2898.5
2024/9/6,16183,16183,,2895.27
2024/9/9,16080,16080,,2878.89
2024/9/10,16159,16159,,2893.92
2024/9/11,16039,16039,,2877.67
2024/9/12,16166,16166,,2902.79
2024/9/13,16155,16155,,2902.31
2024/9/17,16180,16180,,2913.41
2024/9/18,16247,16247,,2926.21
2024/9/19,16393,16393,,2955.32
2024/9/20,16430,16430,,2961.99
2024/9/24,16531,16531,,2982.23
2024/9/25,16588,16588,,2994.94
2024/9/26,16711,16711,,3018
2024/9/27,16888,16888,,3052.19
2024/9/30,16596,16596,,3000.23
2024/10/1,16712,16712,,3021.85
2024/10/2,16631,16631,,3008.87
2024/10/3,16893,16893,,3056.16
2024/10/4,16810,16810,,3055.67
2024/10/7,16935,16935,,3079.79
2024/10/8,16822,16822,,3059.21
2024/10/9,16812,16812,,3057.47
2024/10/10,16877,16877,,3075.28
2024/10/11,16821,16821,,3064.88
2024/10/15,16949,16949,,3089.9
2024/10/16,16870,16870,,3075.48
2024/10/17,16922,16922,,3088.08
2024/10/18,16928,16928,,3096.69
2024/10/21,16929,16929,,3097.08
2024/10/22,16900,16900,,3092.39
2024/10/23,16924,16924,,3097.35
2024/10/24,16986,16986,,3109.2
2024/10/25,16941,16941,,3101.12
2024/10/28,17037,17037,,3119.3
2024/10/29,17040,17040,,3121.74
2024/10/30,17066,17066,,3128.19
2024/10/31,17052,17052,,3125.62
2024/11/1,16817,16817,,3082.45
2024/11/5,16874,16874,,3093.74
2024/11/6,17014,17014,,3134.34
2024/11/7,17093,17093,,3150.41
2024/11/8,17093,17093,,3151.08
2024/11/11,17089,17089,,3150.63
2024/11/12,17101,17101,,3157.89
2024/11/13,17028,17028,,3144.27
2024/11/14,17034,17034,,3147.63
2024/11/15,17076,17076,,3155.89
2024/11/18,16903,16903,,3123.95
2024/11/19,16974,16974,,3146.5
2024/11/20,17033,17033,,3158.26
2024/11/21,16995,16995,,3151.91
2024/11/22,16968,16968,,3149.45
2024/11/25,17008,17008,,3157.71
2024/11/26,17023,17023,,3160.5
2024/11/27,16911,16911,,3141.27
2024/11/28,16888,16888,,3138.09
2024/11/29,16786,16786,,3119.65
2024/12/2,16767,16767,,3116.2
2024/12/3,16770,16770,,3118.42
2024/12/4,16757,16757,,3128.87
2024/12/5,16816,16816,,3141.49
2024/12/6,16787,16787,,3136.07
2024/12/9,16777,16777,,3135.55
2024/12/10,16901,16901,,3158.5
2024/12/11,16897,16897,,3161.22
2024/12/12,16957,16957,,3174.34
2024/12/13,16955,16955,,3173.89
2024/12/16,16977,16977,,3177.72
